-0.10622652546868261,0.09401230032790753,0.07404571276257074,0.08951405509207304,0.13423417171584145,-0.06905599143034717,0.07193497135936718,-0.20256617024270743,0.01535048965096357,-0.05501358468726539,-0.08463861416437927,-0.22012148137366724,-0.011066271328239065,-0.15635194651097734,-0.11138551721643056,0.04614535873350812,0.05577949734711226,0.022872002144109366,0.1658425209303923,-0.146659841320911,-0.188253736336276,-0.12998529504978906,-0.03326159398799967,0.016490634647777194,-0.10468969886966206,0.020270363061514664,0.017879290029442337,-0.0059395725286966045,-0.07432503885251351,0.03138716738470102,0.01990020435855325,-0.1756850652981652,0.08322754525014868,0.19517044948221574,0.15856705051729875,0.20691297670245312,0.3168313245368254,0.08414161291957348,0.05438647247637925,0.030926651082032446,-0.14943196442755935,-0.3634632097411031,-0.227346008086944,-0.1092382394541082,0.11471583512468893,-0.0917551239509831,-0.011484780217848286,-0.041042861946178504,0.1054654082781895,0.15019896496061802,0.293137068805811,0.17117201314853733,0.3358999454482697,0.2036372977095152,-0.21692191512984416,-0.18150779280700502,-0.11596873576744825,-0.34509674448940664,-0.5121158700396132,-0.3540726998892751,-0.20592754621875106,-0.017188681568969428,-0.21811204322148134,-0.08695004211891685,0.21538837782523795,0.13471192393148398,0.17144126316820676,0.1368186564405595,-0.12534689225286016,0.08176821623880288,-0.06563997513272374,-0.27024911997501144,-0.38054817954472514,0.09044985354729891,0.09282849331225465,-0.24606800599641054,-0.5321989642062629,-0.3724066143352367,-0.127928857255084,-0.09432066455348,0.19427109158869157,0.2442842997711818,0.12260780031717576,0.21513520946923662,-0.10210215968775885,0.004094655570267168,0.13407763535410702,0.0006440177485813131,-0.11034683319295431,-0.08497829218986871,0.25712794210916445,-0.013162190303621717,-0.33766141241038977,-0.41680475471835543,-0.07850994036114559,-0.06815534146919339,0.06985451059635087,0.13456375550360283,0.2414460618799294,0.4334099598880657,0.513137233919759,0.39363224006861236,0.30627736108468406,0.16717857965598398,0.3520085304198949,0.16405020365217332,-0.02974959545101116,-0.3598372668799402,-0.4632454857052821,-0.42477786956975766,-0.2212506564540602,-0.09881783996217086,0.05702681334272776,0.2334944171825227,0.19935295996697597,0.24837983297789357,0.8689227133451273,0.4141525783377216,0.23670735241389368,0.09795083373487211,0.13746726558742123,-0.10905206260112643,-0.4201755189117676,-0.5541709686360102,-0.6449275200493206,-0.4234398153555373,-0.2868513471002805,-0.1654358058972501,0.06415244548564154,0.12927512436075922,0.5092723282829185,0.2870374803599702,0.17542301929007656,-0.08770734073986677,-0.4380806157546536,-0.2048906172857971,-0.14878188276641663,-0.12934342680434596,-0.721958432608646,-0.814695066949742,-0.771782524019782,-0.31453295165705536,-0.21986582157367116,-0.09741622464110036,0.22026946456694602,0.043164257847498715,0.17088969616603478,0.13762431475360076,-0.25719314372906915,-0.5289493919559541,-0.8052090034496693,-0.18613623620063885,-0.1381092210566269,-0.10084727359551923,-0.2947228415671987,-0.8317596855241925,-0.33490047591859234,-0.3025561894331833,-0.05564817098845027,-0.12152781117418945,0.09749927664336078,0.0877008522259573,-0.03428611873071274,-0.14680040371015612,-0.5718728610493926,-0.3321254806369829,-0.1427303520794127,-0.03384569533152983,0.09432778778047059,-0.3973371480317798,-0.734342804803045,-0.300416027797817,-0.1502071797341522,0.020198614736104348,-0.1588515883240243,-0.013825458611349485,-4.490524139435869e-05,-0.100898782363535,-0.09835204050371167,0.01564696243316496,-0.21846614311378246,-0.10737037557258938,0.20222690958310308,0.04481094909235337,-0.1230662946167641,-0.29079149545934646,-0.3613252102770708,-0.12505607542063724,0.16276705212337048,-0.17483639070060644,-0.09895452189746126,0.019227323077101705,-0.02240727040055206,0.07861891441048184,-0.01114531436133974,-0.006720284777252095,-0.1555131471328173,0.06555003190393016,0.10765779564228771,-0.01667659255981899,-0.08013007881010804,-0.19615294945981346,0.09852407944607525,0.15523984793719783,-0.28112480028389075,-0.33425412216341166,0.006679635568027015,0.09978701093459696,-0.03671748180184869,0.24635639984488078,0.23015141987020854,-0.04882495397688306,-0.142239824902002,-0.12320826609997555,0.03477003925198554,0.021286776823908712,-0.017624457990617643,0.33892770590654914,0.13498014984919823,-0.3373146530872925,-0.3340436490703144,-0.1362927943502166,0.08452395207914157,0.14434658445720755,0.09270001757004794,0.04670940977138046,0.05531165201544353,0.11700772516822333,0.15983523363324095,0.051636798334163375,0.004998606352929183,-0.1282390409711901,-0.07101622510956708,-0.05241170452985624,-0.08344168376335923,-0.38562101521445497,-0.1897019108150623,0.2936235923430374,0.22803637552306016,0.054268080719699435,0.1305850724556271,0.028713437582182637,-0.20221273523208014,-0.13463274413384377,0.0416847888388502,0.09854848638372757,0.10884809752276688,0.15738894110163795,0.08356008492962778,-0.078895683323815,-0.1634032257313077,-0.043947862259564534,0.23459432218063872,0.2996025185886509,0.09015160803187963,0.015339043228209946,0.10537887199184162,0.15461632692394756,-0.019366513543271766,-0.03222740356695103,-0.03882864280569535,-0.22547518502911026,-0.07164660617727665,-0.15079070039928744,0.05744355466145393,-0.15507171831283098,-0.106497048139306,-0.16871030617939836,0.021957572335527586,-0.038294682053108584,0.08256744839098717,0.05787827594444557,0.14028549728712444,0.09582831253562918,0.34754529814125623,0.2738267250430658,0.12169405345394385,-0.0069575832352454505,-0.2572290962638987,-0.09503097693708931,-0.1868467375138717,-0.2749882090890798,-0.24107714663457683,-0.20936084084514714,-0.23670815704605572,-0.08664874801601623,-0.027592535786039266,-0.046347922801458316,0.10361613995885076,0.1280781663683084,0.20954150510925823,0.23539994055700866,0.12686559096261696,-0.10959066906213402,-0.04631346590056215,-0.14743291072897008,-0.08232542654212652,0.18233503134970935,0.18019448421396703,-0.14895315862699793,-0.1246267843019415,-0.32530043152414895,-0.17539095294224155,-0.03715605244488077,0.08483885767384046,0.06409817478443047,0.2959932036792113,0.15446661117139887,-0.14531153057939464,-0.2671650691168952,-0.1743679885965377,-0.25503149243055545,-0.3193384065704152,-0.22759873172338355,-0.11114575955706894,0.1100255272154548,-0.035696106577484524,-0.032716850372643,-0.09036265028827957,-0.09687062764545087,0.0022989503685927762,0.1442569489478431,0.2591951703282294,0.314422375181748,0.3460556187451189,0.18223543182694643,-0.1897461998855486,-0.3559754891562219,-0.4119505367295972,-0.5312022212784678,-0.6873921522197315,-0.4006185422096719,-0.029022734990694278,0.0694536380234086,-0.08546475516798589,-0.1103213641038405,0.08889128483092254,0.13928454696006703,0.21052871150902389,0.44981178129540805,0.6679927539146134,0.4218356997744502,0.013946322548246275,0.18193089616492755,0.1859498733310936,-0.41664200672552615,-0.7566225208896512,-0.7774896607781505,-0.25651607683820304,-0.11405272271752638,-0.14744659176378272,-0.09475506681284784,0.18454879363607155,0.1477982123615855,0.30167311336135727,0.23092914808527212,0.39671554501914563,0.4308192238470595,0.45942329949395494,0.5456624970833228,0.22963833941321146,0.112486138926123,-0.24705875227481386,-0.714077899890632,-0.4524816272365953,-0.30372744809373636,-0.08690914485197816,-0.07182230235336828,0.14230396744662244,0.2449802230897546,0.16607266423542968,0.24642189291840533,0.1847293395715821,-0.19744511771980094,0.25600087133700555,0.03487198458814473,0.11211146828489536,0.3203522843112217,-0.1015020789029596,-0.4432349856042663,-0.49608733748712314,-0.34674478143264725,-0.0977865566647904,-0.06335156694417299,0.14976049069259817,0.12715584569542193,0.08645660473146724,0.028025648825295287,-0.4123222807865121,-0.10713678223535326,0.019011535189956394,-0.1131115605171635,0.07915754110659179,-0.07986681030269425,-0.3958285290412575,-0.4438772420975096,-0.6218941280089808,-0.4189545401593066,-0.26710891630198014,-0.05179834944959054,0.06562021721778738,-0.01232255274960155,-0.08459449577506008,-0.15948709593674024,-0.04559406989337083,0.11715692188821149,-0.1358731131713492,-0.05670948037065873,-0.35168321766638294,-0.4156055273075131,-0.34055466411532,-0.5270652562778712,-0.4517285946336103,-0.6623887604349935,-0.07474951114988623,-0.18575553752111348,-0.06426614935387917,0.06672238926840206,0.06008964698986523,-0.009929055275845887,-0.03998917239315981,-0.2652920571581716,-0.36120645148408087,-0.3865758086372901,-0.27675026347971404,-0.018630988864268325,-0.041729989744317776,-0.09863673474443632,-0.80200435513904,-0.34275413632738033,-0.08718069608156431,-0.09872601542469468,0.049558707334361324,0.17449720490496268,0.054902773584323224,-0.07346118155033461,-0.050566220995377824,-0.2610464882699916,-0.35885397802994146,-0.19688013683027458,0.053753079763307975,0.1950052324056612,0.28700131882084384,-0.34111516786108526,-0.44209967291049396,-0.11640725064811991,-0.02581565529921526,-0.07857281615398938,0.03979818972149619,0.1442318349098288,0.027415315986884507,0.12535648362019058,0.15218252803892948,0.06082911290016233,-0.17026681228994783,-0.006573179005416873,-0.05533578320448358,-0.1358910352952484,-0.09815768396709475,-0.39556548018662874,-0.05063548346139665,0.17860493289158022,-0.08599887294016716,-0.10915654568007338,0.10789301251938012,-0.018003101846464933,-0.18953933459523428,0.08332412516203193,0.16107014113632281,0.13371969589486662,0.19053655192702118,0.07865877898930641,-0.12470170863612617,-0.08242824122514233,-0.46540761150833454,0.019106423948384334,0.4192444573702761,-0.11090658300515305,-0.17375486309609098,0.037014426749388284,0.11236298496169642,-0.09685118596502819,0.0876702173486209,-0.03392329923405602,-0.1972805301473003,0.042140059489749956,0.09795407262347551,0.06110983378517875,0.2323406582777321,-0.29299340435884746,-0.04462517161914548,0.45810981204729073,-0.15176323112394247,-0.26416130425699125,0.13891152106168583,0.07853912651468845,-0.07705453697815065,0.15209946449838208,0.2334353682090927,-0.07116673386470034,-0.0625799499829709,0.035494400750107735,0.048445567950182136,0.204457494953183,-0.030376558664534554,0.03256396941737188,0.28024509930642555,-0.17836844834825658,-0.22543259575268035,0.07958979215205621,0.09715153878807235,0.1380362653301418,0.1185428053846405,0.00880143810241809,0.1328644117516566,-0.12546214456203217,0.09894487549264587,-0.09000940582501124,-0.09183114359249635,-0.10655950233022644,-0.02843307143147092,-0.18613533139049204,0.04227282706880902,-0.22968225946502857,0.08808220896460765,-0.14917826740628987,0.061363420727659525,-0.005577777490810286,0.13503878239463704,-0.009233180949204297,0.2126338179993797,-0.14076660167929042,0.24243214545324748,-0.17436040927723076,-0.050952895012445404,-0.08506069446520603,-0.11881191052772663,-0.22012959825423686,0.035446182646975924,-0.3521645450644435,0.12830638422094331,-0.25711593170107755,0.016026179372883153,0.008409713204302243,0.17370234153847872,-0.07890413980064999,0.42106268751110365,-0.05838070273513044,0.29875913074261706,0.07264860803924571,-0.06577840024803437,0.03522148365815595,-0.12409186148053232,-0.08694344692594504,-0.003333392678843881,-0.24003761893292463,0.032023397247490204,-0.17554444656988066,-0.06763266618301614,-0.030633474310219393,0.15372493368959844,0.009053546988968474,0.3669302364735905,-0.03892051502294173,0.10928049793049739,0.0696709834811747,-0.20296012708976655,-0.16805265018637341,-0.3406419245467999,-0.1551586484123247,-0.1657021154883298,-0.3020062054782466,-0.02327915989961762,-0.16992141621614235,-0.1150787152580757,0.044118867941068673,0.10983413698920826,0.09783652523153512,0.2918271768895794,0.0942541845596636,0.04816370754241779,0.15703605325584635,-0.21848821263699675,-0.16889691282036381,-0.28695994690889337,-0.3431373463225788,-0.25350578862189604,-0.3482336525294923,-0.12938963418973148,-0.23397158684082428,-0.1574217367353762,0.030341647698533498,0.062111476704978894,0.2056864143634455,0.27381205496054484,0.20007484863478697,0.22396557750026877,0.2029741136735001,0.1427514277211741,0.13519393992661077,-0.055197856844357664,-0.2928520912271587,-0.13016562199619403,-0.39466109049412684,-0.07208625923417002,-0.46090332447274845,-0.13022172036505364,0.017534499935776916,0.030403122221483087,0.28564284544728724,0.2781514384030493,0.20760000649922833,0.5748122297688345,0.09717858059463451,0.5589930052957017,0.37594957136664053,0.2554458273632348,-0.15514254055913962,-0.09436563118563161,-0.28756119491649873,-0.08135300592465634,-0.6465294425437441,-0.1972125572664989,0.017304088082442354,0.046393860849442296,0.18201910027199564,0.42631239196167825,0.10016856672533156,0.3964356922579291,0.0450815080629955,0.40165565641428724,0.1185607334812397,0.08485745419058277,-0.12022142414159882,-0.39858841337639384,-0.22295843488916947,-0.18141768572931843,-0.6911852864836273,-0.25083748328231575,-0.00948208826308119,0.14658808598440176,0.03778028868704761,0.353192633236424,-0.04453651897823292,-0.025348822752154367,0.02565037858966845,-0.10996386226519783,-0.12635996076744857,-0.24191651395810984,-0.3014962376355707,-0.6018852232122971,-0.34550399084103145,-0.25778770609227836,-0.7750760212705432,-0.17381425817602744,-0.09443017863068787,0.15419524125140918,-0.09065718572263222,0.1983918659709512,-0.06558739573209078,-0.47644763254106887,0.17456034323644531,-0.43584294202922325,-0.23900849301712684,-0.25759090527173106,-0.32593225259088515,-0.5474552509808123,-0.2504120401256861,-0.3334369027275003,-0.6221225826057382,-0.054579790374829934,-0.15139488674851906,0.1272914201137965,-0.03660282350323623,-0.04381652303838011,-0.04933207849305337,-0.46971978439435114,0.11021982707401798,-0.3898216618022385,-0.23017016216121286,-0.16425150998887125,-0.25578485639439735,-0.24891398937151193,-0.3093650663317613,-0.16501077165534409,-0.3708878187392244,0.015743902051364365,-0.16707489809116294,0.02163626491364304,0.105039169274937,-0.21456263715202936,0.1268410998948862,-0.30069215584581893,0.07084436758706357,-0.10531106869807465,-0.2227425696911842,0.022224701037619685,-0.0687488195451427,-0.08419716553334201,-0.2309848223487718,-0.07887601695552854,-0.05713908594822135,-0.12997659860720712,-0.11155299342334128,0.012904918743622436,0.17761679248152004,-0.20007922019439597,0.2873735452933656,-0.09635145859582209,-0.0003341983941639335,0.03880709268089886,-0.14196170385248041,-0.07139170187454476,0.06895733045799328,-0.12257853759094622,-0.3729733384205128,0.23542585368420743,-0.09095264306624258,-0.22513748921238513,0.03463588712026819,0.07807335229800406,0.037971017026720746,-0.13412677032442744,0.28086608653086176,-0.043047135017760266,-0.0010900584444934166,0.11016553679546759,-0.028960336225463033,0.05954139195506931,0.03085093116592995,-0.1526258730594117,-0.2129404406394099,0.15412201154756575,-0.10694697066798221,-0.16677591847873946,0.11430312362624777,0.097980090263719,-0.03473509789979383,-0.013964001630728086,0.1500619822288798,-0.0197940501015293,-0.04000552028371824,0.10345954308752685,0.013156554808716879,-0.024828271039970002,-0.05597948260629317,-0.06982104488379638,-0.10830082389719396,0.11354524118468988,-0.016946816166484312,-0.06735364057680797,0.16450867251946757,0.10609582836500915,-0.04647584313129412,0.010337791657374662,0.07173642226840223,0.0192421778877726,-0.027085388454389455,0.0863747877442867,0.1006714749657839,0.012200570167657555,-0.05122978903625347,0.11169033659686839,0.009309314627561483,0.004648083281888224,0.10615059204989041,0.0332523666087326,0.12640713819715216,0.036162117825369926,0.025434350968931468,0.2122348414379986,0.4005568136195651,0.635273953284349,0.7761781318939451,0.7295279325600749,0.7426617408590935,0.566600448527316,0.3850326688987949,0.056573007493176085,-0.14437099200294953,-0.2610528132817715,-0.2750412584116213,-0.21343581497783393,-0.10474875629190408,0.02624328523193601,0.0816923736430583,0.08318991944429109,-0.05465444110578748,-0.21719956626121906,-0.34592291947945325,-0.2644832753554082,-0.277964734194483,-0.16952643760593922,-0.1274449308840239,0.05470941305504612,0.08156775395077026,0.20610901834940873,0.1547727861780965,0.10448544159973791,0.001565499514956314,0.1431987901133165,0.128550585393814,0.2404225661900428,0.1361117263770524,-0.043254639388477685,-0.29821825729210816,-0.5097739157442014,-0.550273314421789,-0.5651234657973958,-0.41809908164479187,-0.2586326372290962,-0.11833665480804448,-0.16226502715371177,-0.13403950045759397,-0.09733797045044215,-0.007940203644816844,0.040333100241404844,0.1374679779871845,0.19558152857766747,0.21532934711096155,0.13976082779936497,0.042398230125298884,0.004817998909639094,0.01957829489657948,-0.16547233929314903,-0.4150060226145175,-0.6007644744172527,-0.573785582900679,-0.33358804289491933,-0.20884359437469988,-0.10804908372041076,-0.09318922964293064,0.11541954190261419,0.12021746216274071,0.1994720053813103,0.32096747312778917,0.5323806443099073,0.601091337459788,0.5028836111858578,0.31338843296673424,0.3394572953178673,0.4012784419240837,0.29972096656347114,-0.09355717617930878,-0.20443255696047535,-0.22038185757166026,-0.14266686217200225,-0.11810120073796192,0.17898608422107745,0.1994099758827246,0.24579605983791292,0.19339576127996025,0.07787022374244594,-0.13815154600682442,-0.18206727911768966,-0.13422295484489757,-0.14584543956942464,-0.21354895863932608,-0.2452306079733835,-0.20116641510908248,-0.1235869555562028,-0.098448733657416,-0.08039861916411727,-0.05032995597638671,0.09577866474352019,0.18695231832679704,0.27428927081817206,0.35419646666534804,0.32603242737369387,0.14372810960742297,0.02754880300978226,-0.109203595238783,-0.19339864752507543,-0.35592935621992705,-0.6170542490073117,-0.8620523490730919,-0.7833146058364808,-0.5155997792446267,-0.266632851566755,-0.12662197650973298,0.13878653629168844,0.04802719515708219,0.12453195479761633,0.25224674621307636,0.2893074794003638,0.17919695520406298,-0.14638966804861117,-0.22349455076666178,-0.1864795087917771,-0.11377850351081371,-0.21694942688336746,-0.4201863720446061,-0.376972134228753,-0.22659964428020057,-0.09305278358089406,-0.08903200162858503,0.15438696109770117,0.23990051317978286,0.19791140027595253,0.005459653573312278,-0.17575116945151847,-0.1691872465077321,0.12388633921671763,0.4304651060331349,0.5313157070235263,0.2648334658949055,-0.20326165959384232,-0.6352665971621849,-0.5509794280896463,-0.3875927909905862,-0.0863811790902964,-0.05665096262870957,0.01663504065541358,-0.03986123321765792,0.004147478717705244,0.1999556597967373,0.27729980642818486,0.2068917777264677,0.068317409588425,-0.01481985018216821,-0.02094412481874617,-0.08436437440480951,-0.2492869104890029,-0.3172198647749561,-0.4612774806162697,-0.2772877995049404,-0.2248404080540138,-0.09089619690481253,0.11605207444019146,0.17189338142077168,0.19425728436631,0.013322405791672891,-0.2620726832210613,-0.4588186958880866,-0.6105828755446341,-0.6003719685196821,-0.6058901789226177,-0.5591767302786139,-0.45302564067324425,-0.5036127305022503,-0.33399279518281794,-0.3717518198907545,-0.13055569413138773,-0.07847526230384932,0.03480929417104839,0.05033856025800963,0.01403047570834805,0.013921421553514845,-0.14959181936660806,-0.09687614221493773,-0.031104257427596458,0.15638262140707462,0.27373779658428354,0.2587507251862874,0.041881807986183905,-0.1476315818306819,-0.30516756999001093,-0.16218792992137784,-0.053093796887865585,0.0025905570286735035,0.022907310257046867,0.016427035067226356,-0.05616314288359523,-0.07552559430454182,-0.003613322299074436,0.09571044324045097,0.11644661536598462,0.07311808919521885,-0.10579476941310219,-0.24779329821724422,-0.3201724576132292,-0.342078638365512,-0.29529379573101416,-0.1482597961981655,0.021401272653950167,0.03104968366183139,0.06891772519105416,0.09162914668701266,-0.01995882817884735,-0.18200256293805958,-0.3068220219746809,-0.19856725674815598,-0.1115647766891666,-0.09218241971023343,-0.007901156918138679,-0.09760196023847777,-0.060410563650090274,-0.02491826311382813,0.05885386024684325,0.0838318494488105,0.01118321053747762,0.003677567061935333,0.01887189950907155,0.14704641390725956,0.23899280853975885,0.35879027391039336,0.28204770142516034,0.1079032361526861,-0.08961168613265849,-0.11841792004451752,-0.19100539559713875,-0.033786369822200485,0.13560858510474202,0.14531272609865867,0.07606260403867002,0.0272572354922889,0.12690740157480676,0.12199308249189679,-0.010633685250276775,-0.0652977487683577,-0.15283287987986294,-0.15565689534172888,0.014460578678652265,0.3047546223813875,0.5489104175836512,0.5106087006642892,0.386304177107085,0.19984266210100657,-0.02038854927025047,-0.1865892672508332,-0.2151729427192195,-0.10534201427372822,-0.04958115364729191,-0.04264901194410913
